review_id,building_id,building_name,building_type,ward,address_street,city,latitude,longitude,building_levels,rating,sentiment,review_title,review_text,review_source
REV-09483,way/974785343,Unnamed building,yes,,,Kochi,10.0219397,76.3224236,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09484,way/974785344,Unnamed building,yes,,,Kochi,10.0252077,76.2987105,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09485,way/974785345,Unnamed building,yes,,,Kochi,10.0139937,76.3140971,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09486,way/974785346,Unnamed building,yes,,,Kochi,10.0259595,76.3129796,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09487,way/974785347,Unnamed building,yes,,,Kochi,10.0259681,76.3135269,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09488,way/974785348,Unnamed building,yes,,,Kochi,10.0224922,76.3230736,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09489,way/974785349,Unnamed building,yes,,,Kochi,10.0352518,76.3078691,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09490,way/974785351,Unnamed building,yes,,,Kochi,10.0207031,76.3257746,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09491,way/974785352,Unnamed building,yes,,,Kochi,10.0223717,76.3232477,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09492,way/974785353,Unnamed building,yes,,,Kochi,10.025095,76.3131924,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09493,way/974785354,Unnamed building,yes,,,Kochi,10.0122311,76.3139565,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09494,way/974785356,Unnamed building,yes,,,Kochi,10.021398,76.2903424,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09495,way/974785357,Unnamed building,yes,,,Kochi,10.0235891,76.315969,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09496,way/974785358,Unnamed building,yes,,,Kochi,10.0229025,76.3225311,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09497,way/974785359,Unnamed building,yes,,,Kochi,10.0244669,76.3129494,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09498,way/974785360,Unnamed building,yes,,,Kochi,10.0223686,76.3234785,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09499,way/974785361,Unnamed building,yes,,,Kochi,10.0236266,76.3129707,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09500,way/974785362,Unnamed building,yes,,,Kochi,10.0237108,76.3115936,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09501,way/974785363,Unnamed building,yes,,,Kochi,10.0217025,76.3223741,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09502,way/974785364,Unnamed building,yes,,,Kochi,10.0257822,76.3133356,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09503,way/974785365,Unnamed building,yes,,,Kochi,10.0234586,76.3121436,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09504,way/974785366,Unnamed building,yes,,,Kochi,10.0293506,76.3142136,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09505,way/974785367,Unnamed building,yes,,,Kochi,10.0281662,76.3137593,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09506,way/974785368,Unnamed building,yes,,,Kochi,10.0177126,76.2903124,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09507,way/974785369,Unnamed building,yes,,,Kochi,10.0254971,76.3127221,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09508,way/974785370,Unnamed building,yes,,,Kochi,10.0214791,76.3224084,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09509,way/974785371,Unnamed building,yes,,,Kochi,10.03026,76.3135337,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09510,way/974785373,Unnamed building,yes,,,Kochi,10.0264857,76.3139583,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09511,way/974785374,Unnamed building,yes,,,Kochi,10.0251436,76.3109896,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09512,way/974785375,Unnamed building,yes,,,Kochi,10.0226003,76.3136041,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09513,way/974785376,Unnamed building,yes,,,Kochi,10.0258597,76.3120245,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09514,way/974785377,Unnamed building,yes,,,Kochi,10.0256569,76.3124278,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09515,way/974785378,Unnamed building,yes,,,Kochi,10.0214657,76.3219657,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09516,way/974785379,Unnamed building,yes,,,Kochi,10.0227967,76.3117918,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09517,way/974785380,Unnamed building,yes,,,Kochi,10.0241931,76.3120847,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09518,way/974785381,Unnamed building,yes,,,Kochi,10.0226339,76.3103175,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09519,way/974785382,Unnamed building,yes,,,Kochi,10.0231785,76.3123876,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09520,way/974785383,Unnamed building,yes,,,Kochi,10.0307559,76.3130074,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09521,way/974785384,Unnamed building,yes,,,Kochi,10.0234476,76.3123418,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09522,way/974785385,Unnamed building,yes,,,Kochi,10.0212947,76.3213812,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09523,way/974785386,Unnamed building,yes,,,Kochi,10.0240339,76.3125223,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09524,way/974785387,Unnamed building,yes,,,Kochi,10.0235783,76.311885,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09525,way/974785388,Unnamed building,yes,,,Kochi,10.0210902,76.3129309,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09526,way/974785389,Unnamed building,yes,,,Kochi,10.0238683,76.3126017,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09527,way/974785391,Unnamed building,yes,,,Kochi,10.0135366,76.3137803,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09528,way/974785392,Unnamed building,yes,,,Kochi,10.0223384,76.3233824,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09529,way/974785393,Unnamed building,yes,,,Kochi,10.0226392,76.3126177,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09530,way/974785394,Unnamed building,yes,,,Kochi,10.0217819,76.3233268,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09531,way/974785395,Unnamed building,yes,,,Kochi,10.0239383,76.3160649,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09532,way/974785396,Unnamed building,yes,,,Kochi,10.0231543,76.3125765,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09533,way/974785397,Unnamed building,yes,,,Kochi,10.0229568,76.3124756,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09534,way/974785398,Unnamed building,yes,,,Kochi,10.0245942,76.3136097,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09535,way/974785399,Unnamed building,yes,,,Kochi,10.0255818,76.3131165,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09536,way/974785400,Unnamed building,yes,,,Kochi,10.0281796,76.3126513,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09537,way/974785401,Unnamed building,yes,,,Kochi,10.0251534,76.3187085,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09538,way/974785402,Unnamed building,yes,,,Kochi,10.0249459,76.3129258,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09539,way/974785403,Unnamed building,yes,,,Kochi,10.0231483,76.3099817,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09540,way/974785404,Unnamed building,yes,,,Kochi,10.0219104,76.3205785,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09541,way/974785405,Unnamed building,yes,,,Kochi,10.0234398,76.3166883,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09542,way/974785406,Unnamed building,yes,,,Kochi,10.0140111,76.314013,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09543,way/974785407,Unnamed building,yes,,,Kochi,10.0254192,76.3019137,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09544,way/974785408,Unnamed building,yes,,,Kochi,10.0219573,76.3227653,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09545,way/974785409,Unnamed building,yes,,,Kochi,10.024574,76.3134858,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09546,way/974785410,Unnamed building,yes,,,Kochi,10.0307455,76.312528,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09547,way/974785411,Unnamed building,yes,,,Kochi,10.0224543,76.3222967,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09548,way/974785412,Unnamed building,yes,,,Kochi,10.0206804,76.3136312,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09549,way/974785413,Unnamed building,yes,,,Kochi,10.0251435,76.311338,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09550,way/974785414,Unnamed building,yes,,,Kochi,10.0258279,76.3117531,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09551,way/974785415,Unnamed building,yes,,,Kochi,10.0251861,76.3129787,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09552,way/974785416,Unnamed building,yes,,,Kochi,10.0218602,76.2894811,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09553,way/974785417,Unnamed building,yes,,,Kochi,10.0287993,76.313959,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09554,way/974881563,society super market,yes,,,Kochi,10.0202504,76.2910222,,1,negative,Needs some improvement,"society super market (yes) in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09555,way/975333739,Ayina Beauty Collections,yes,,,Kochi,10.0200876,76.290677,,5,positive,Nice building and surroundings,"Ayina Beauty Collections (yes) in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09556,way/975630313,Unnamed building,house,,5th Cross Road Street B,Kochi,9.9629312,76.2967975,2,2,negative,Could be maintained better,"residential house in 5th Cross Road Street B, Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this. The mapped record indicates approximately 2 level(s).",synthetic_from_geojson_attributes
REV-09557,way/975631169,Unnamed building,house,,5th Cross Road Street B,Kochi,9.9627995,76.2968146,,1,negative,Needs some improvement,"residential house in 5th Cross Road Street B, Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09558,way/975631627,Unnamed building,house,,5th Cross Road Street B,Kochi,9.9625473,76.2968469,,2,negative,Could be maintained better,"residential house in 5th Cross Road Street B, Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09559,way/975631947,Unnamed building,house,,,Kochi,9.9621909,76.2974738,,4,positive,Useful and accessible,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09560,way/975632089,Unnamed building,house,,,Kochi,9.9620145,76.2965068,,1,negative,Needs some improvement,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09561,way/975635659,Unnamed building,house,,,Kochi,9.9605875,76.2978156,,2,negative,Could be maintained better,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09562,way/975636148,Unnamed building,house,,,Kochi,9.96052,76.2978288,,3,neutral,Mixed impression,residential house in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09563,way/975636312,Unnamed building,house,,,Kochi,9.9605993,76.2979476,,1,negative,Needs some improvement,"residential house in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09564,way/975637251,Unnamed building,house,,,Kochi,9.9604264,76.2978446,,3,neutral,Mixed impression,"residential house in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09565,way/975637987,Unnamed building,house,,,Kochi,9.9603524,76.2977223,,2,negative,Could be maintained better,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09566,way/975639031,Unnamed building,house,,,Kochi,9.9602079,76.2977589,,2,negative,Could be maintained better,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09567,way/975639417,Unnamed building,house,,,Kochi,9.9602858,76.2977929,,1,negative,Needs some improvement,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09568,way/975641039,Unnamed building,house,,,Kochi,9.9603946,76.2979761,,2,negative,Could be maintained better,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09569,way/975642148,Unnamed building,house,,,Kochi,9.9602223,76.2978766,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09570,way/975642256,Unnamed building,house,,,Kochi,9.959918,76.2979165,,5,positive,Nice building and surroundings,residential house in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09571,way/975642357,Unnamed building,house,,,Kochi,9.9599385,76.2980471,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09572,way/975644862,Unnamed building,house,,,Kochi,9.9600958,76.298024,,5,positive,Nice building and surroundings,residential house in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09573,way/975645619,Unnamed building,house,,,Kochi,9.960023,76.2979671,,1,negative,Needs some improvement,"residential house in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09574,way/975650464,Unnamed building,house,,,Kochi,9.9599572,76.2981697,,5,positive,Nice building and surroundings,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09575,way/975651595,Unnamed building,house,,,Kochi,9.9590555,76.2990447,,2,negative,Could be maintained better,"residential house in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09576,way/975651824,Unnamed building,house,,,Kochi,9.9590618,76.2991341,,4,positive,Useful and accessible,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09577,way/975652246,Unnamed building,house,,,Kochi,9.9589576,76.2988023,,1,negative,Needs some improvement,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09578,way/975653307,Unnamed building,house,,,Kochi,9.9588505,76.2989501,,4,positive,Useful and accessible,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09579,way/975653468,Unnamed building,house,,,Kochi,9.9588485,76.2990323,,1,negative,Needs some improvement,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09580,way/975653682,Unnamed building,house,,,Kochi,9.9588784,76.2991184,,5,positive,Nice building and surroundings,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09581,way/975709883,Unnamed building,office,,Blossom Cochin Road,Kochi,9.9690205,76.3044153,,3,neutral,Mixed impression,"office building in Blossom Cochin Road, Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09582,way/976350926,Unnamed building,yes,,,Kochi,10.0023604,76.3098847,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09583,way/976351040,PPJC Towers,commercial,,Kalavath Road,Palarivattom,10.0034664,76.3094186,,3,neutral,Mixed impression,"PPJC Towers (commercial building) in Kalavath Road, Palarivattom. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09584,way/976351302,Unnamed building,yes,,,Kochi,10.0030797,76.3083943,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09585,way/976352415,Unnamed building,yes,,,Kochi,10.004061,76.3088563,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09586,way/976352416,Unnamed building,yes,,,Kochi,10.0035345,76.3088759,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09587,way/976352496,Unnamed building,yes,,,Kochi,10.0031172,76.3079098,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09588,way/976352524,Unnamed building,yes,,,Kochi,10.0029486,76.3087424,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09589,way/976352679,Unnamed building,yes,,,Kochi,10.0030492,76.3036989,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09590,way/976352801,Unnamed building,yes,,,Kochi,10.0028844,76.3033044,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09591,way/976352854,Unnamed building,yes,,,Kochi,10.002683,76.3025243,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09592,way/976353201,Unnamed building,yes,,,Kochi,10.0026208,76.3024155,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09593,way/976353256,Unnamed building,yes,,,Kochi,10.0027777,76.303145,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09594,way/976353294,Unnamed building,house,,,Kochi,10.0027365,76.3030238,,5,positive,Nice building and surroundings,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09595,way/976353440,Unnamed building,house,,,Kochi,10.0029531,76.3024852,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09596,way/976353545,Unnamed building,house,,,Kochi,10.0031859,76.3029353,,1,negative,Needs some improvement,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09597,way/976353641,Unnamed building,yes,,,Kochi,10.0029429,76.3019881,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09598,way/976354004,Unnamed building,yes,,,Kochi,10.0034083,76.3023677,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09599,way/976354115,Unnamed building,yes,,,Kochi,10.0037891,76.3031842,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09600,way/976354275,Unnamed building,yes,,,Kochi,10.0037094,76.3034556,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09601,way/976354564,Unnamed building,yes,,,Kochi,10.0034011,76.3037448,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09602,way/976354609,Unnamed building,yes,,,Kochi,10.0035416,76.3038424,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09603,way/976354945,Unnamed building,yes,,,Kochi,10.0075101,76.3023361,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09604,way/976355004,Unnamed building,yes,,,Kochi,10.0063394,76.3027137,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
